screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
MikaAllanBook,9.13E+17,3/1/2018 20:24,9.69E+17,RT @journeyman1029: Been out with the flu for almost 2 weeks and it’s the longest I’ve gone without making art in 2yrs. But I’m back &amp; star…,4,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,journeyman1029,2330775961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
healthy_wrld,7.45E+17,3/1/2018 20:24,9.69E+17,"Fewer are dying from flu in NC, but health officials warn to stay on guard - News &amp;amp; Observer… https://t.co/JdApy1w0MY",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,DestroyTwitter,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969307291341217793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CrisTheFist,994335847,3/1/2018 20:23,9.69E+17,"RT @incantatricks: crises the USA needs to immediately and AGGRESSIVELY address:

- housing
- gun violence
- the flu
- runaway climate chan…",9,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,incantatricks,16738904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MackayIM,1352962327,3/1/2018 20:23,9.69E+17,RT @edrybicki: @MackayIM It is ALWAYS referred to as swine flu in the Indian press. One could have hoped the Ministry of Health could have…,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,edrybicki MackayIM,14191734 1352962327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
riding_red,161485553,3/1/2018 20:23,9.69E+17,@FourRedShoes What the heckers is the Australian flu????,0,0,FALSE,NA,FALSE,NA,9.69E+17,1366885574,FourRedShoes,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,FourRedShoes,1366885574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
_bernicex,4023616570,3/1/2018 20:23,9.69E+17,"RT @RejiYates: someone said Men will be able to handle period pains <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>

The same species that can’t handle the flu? They are there saying…",220,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,RejiYates,65062333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brianne__Alyse,1134676200,3/1/2018 20:23,9.69E+17,Having the flu means lots of Netflix watching.,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
danxdonk_,8.23E+17,3/1/2018 20:23,9.69E+17,"migraine, sore throat &amp; flu <f0><U+009F><U+00A4><U+00A7> gws to me :’)",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
caro00rdz,2559694853,3/1/2018 20:23,9.69E+17,RT @AlexisRenG: F U flu https://t.co/NsIMWbyxhs,2311,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,9.69E+17,http://pbs.twimg.com/media/DXJdEueVoAAR6xl.jpg,https://twitter.com/AlexisRenG/status/968939297066774528/photo/1,NA,NA,NA,AlexisRenG,173676124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sheridan_kate,222995559,3/1/2018 20:23,9.69E+17,RT @dvergano: FDA flu vaccine advisory committee votes strongly for WHO recommendations for 2018-19 vaccine. https://t.co/IfTHxB73HQ Calls…,2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,fda.gov/AdvisoryCommit…,https://www.fda.gov/AdvisoryCommittees/Calendar/ucm596503.htm,dvergano,58489734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SunsetBayML,3516731532,3/1/2018 20:22,9.69E+17,"Missed this ride due to the flu, but Jodi was able to go :) https://t.co/6ULnoDsRYF",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Facebook,NA,NA,NA,NA,fb.me/1zuzV8Bn1,https://fb.me/1zuzV8Bn1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xjxbx,125783326,3/1/2018 20:22,9.69E+17,"Even though he was injected with the juju, Cap looked pale and pasty throughout the whole film. Lad legit looked li… https://t.co/1PJcqWfwjX",0,0,FALSE,NA,FALSE,NA,9.69E+17,125783326,xjxbx,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969307024587620352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buh_byeTRAVEL,488045931,3/1/2018 20:22,9.69E+17,"RT @mercnews: At some California hospitals, fewer than half of workers get the flu shot; how did your hospital compare? https://t.co/TgoEGR…",2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,mercnews,10433782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
punkassgyp,8.78E+17,3/1/2018 20:22,9.69E+17,who gets the flu at least once a month? <f0><U+009F><U+0091><U+0088>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
percivalsincer1,9.04E+17,3/1/2018 20:22,9.69E+17,"RT @wsoctv: #breaking 18 more flu deaths reported in NC, bringing total to 253 for season  https://t.co/DnMymTUZBS",8,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,wsoctv.com/709224041,http://www.wsoctv.com/709224041,wsoctv,21782956,NA,breaking,NA,NA,NA,NA,NA,NA,NA,NA,NA
siana_anise,2397195605,3/1/2018 20:22,9.69E+17,"Cold and flu tablets,olbas oil,and strepsils on repeat rn<f0><U+009F><U+00A4><U+00A2>oh life you never fail to impress me xx",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young_Lewd,2972360567,3/1/2018 20:22,9.69E+17,thanks walgreens for telling me I didn't have the flu cause now I've got even more symptoms and a 102.7 fever,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stesan2015,2368356547,3/1/2018 20:22,9.69E+17,@mrtommygman Not a lot of history yes..  Seattle Metropolitans did win the first US stanley cup. They were in 2.. a… https://t.co/a5gopLPckA,0,0,FALSE,NA,FALSE,NA,9.69E+17,24800641,mrtommygman,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306915288203264,mrtommygman,24800641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mazzadonga,4882192888,3/1/2018 20:22,9.69E+17,I can't breathe well. Scew flu.,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
utheartist,164106045,3/1/2018 20:22,9.69E+17,hey guys... the flu didn't kill me. just in case anybody cares. <f0><U+009F><U+0098><U+0085>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cookie6994,250386144,3/1/2018 20:22,9.69E+17,"@James24845387 Yeah was the Flu! It battered me haha and glad to hear it man, thank you!",0,0,FALSE,NA,FALSE,NA,9.69E+17,2418139730,James24845387,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,James24845387,2418139730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noree93,312937318,3/1/2018 20:22,9.69E+17,Just my luck! Ofcourse I would get sick with the flu again <f0><U+009F><U+0098><U+00A2>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brightaddictt,463540319,3/1/2018 20:22,9.69E+17,The flu has got me feeling like I’m on my death bed. <f0><U+009F><U+0098><U+00AA>,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BushSchool,19980084,3/1/2018 20:22,9.69E+17,Researchers from the @ScowcroftInst at @BushSchool discuss the 1918 flu pandemic and how it helped advance women's… https://t.co/nGugFGBJ6h,3,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306817162629121,ScowcroftInst BushSchool,936344394210390017 19980084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lenaLeDoan,77576405,3/1/2018 20:22,9.69E+17,4 straight days without a positive flu. <f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0099><U+008C><f0><U+009F><U+008F><U+00BD>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91a710fd830f361d,city,Pleasure Ridge Park,"Pleasure Ridge Park, KY",US,United States,-85.899573 -85.819411 -85.819411 -85.899573 38.115961 38.115961 38.179222 38.179222,Polygon
RileyMinnich,1576196077,3/1/2018 20:22,9.69E+17,RT @itzwikipedia: Pineapple juice is 5 times more effective than cough syrup. It also prevents colds and the flu.,41,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,itzwikipedia,825934369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gi_24brother,389671000,3/1/2018 20:22,9.69E+17,@effentori This flu season is no joke. Hope both of you feel better soon. <f0><U+009F><U+0098><U+0089><f0><U+009F><U+00A4><U+0097><f0><U+009F><U+00A4><U+0097>,0,1,FALSE,NA,FALSE,NA,9.69E+17,2774308864,effentori,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,effentori,2774308864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hathor681,9.46E+17,3/1/2018 20:21,9.69E+17,RT @joseavil: My flu algorithm (mi algoritmo de la gripe). Visto en Twitter https://t.co/iZmapPvQ7O vía @joseavil,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,es,Twitter for Android,NA,NA,NA,NA,dravila.es/my-flu-algorit…,http://dravila.es/my-flu-algorithm-mi-algoritmo-de-la-gripe-visto-en-twitter,joseavil joseavil,15123539 15123539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SupFaggie,1339529659,3/1/2018 20:21,9.69E+17,My grandma has a respiratory flu and she doesn’t want me to come see her ): what do I do,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RywoH,227755057,3/1/2018 20:21,9.69E+17,Abeg Iwobi just rora talk say you don catch flu for that bench <f0><U+009F><U+00A4><U+00A3>,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01f06d712cfceb2f,city,Addo,"Addo, Nigeria",NG,Nigeria,3.5750048 3.6243404 3.6243404 3.5750048 6.4825679 6.4825679 6.5127935 6.5127935,Polygon
drew_shea,393037138,3/1/2018 20:21,9.69E+17,"RT @CoachJimmyB: Home sick with this one with the flu, she says “can I still go to the @MT_MBB game tonight and @MT_MensTennis tomorrow? Th…",1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,CoachJimmyB MT_MBB MT_MensTennis,1421311537 620115300 827923736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PostSumo15,9.19E+17,3/1/2018 20:21,9.69E+17,6 Strategies to Avoid Getting the Flu Twice in One Season https://t.co/nl7eRc6Q6w https://t.co/Ts340waUrE,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,WordPress.com,9.69E+17,http://pbs.twimg.com/media/DXOrUnjUQAodcgF.jpg,https://twitter.com/PostSumo15/status/969306717589819392/photo/1,NA,postsumo.com/2018/03/01/6-s…,https://postsumo.com/2018/03/01/6-strategies-to-avoid-getting-the-flu-twice-in-one-season/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hamassenger,22242265,3/1/2018 20:21,9.69E+17,6 Strategies to Avoid Getting the Flu Twice in One Season https://t.co/J7qNy79rVN,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Hamassenger.com,NA,NA,NA,NA,hamassenger.com/2018/03/6-stra…,http://hamassenger.com/2018/03/6-strategies-to-avoid-getting-the-flu-twice-in-one-season/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12qwasqw12,3053068863,3/1/2018 20:21,9.69E+17,@Wesd58 @cemgonc @eggaman1995 Sahada sadece futbol oynandiginda hakemler hayvan gibi bak flu degil öyle o onu çekti… https://t.co/BtRf9OXTD3,0,0,FALSE,NA,FALSE,NA,9.69E+17,2180888695,Wesd58,tr,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306703056515072,Wesd58 cemgonc eggaman1995,2180888695 96738729 123256090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jahfaver,38729750,3/1/2018 20:21,9.69E+17,"RT @BENEFITS_NEWS: Overstretched NHS staff forced to sleep overnight in A&amp;E as hospitals face 'PERFECT STORM' of snow, flu and norovirus ht…",14,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPad,NA,NA,NA,NA,NA,NA,BENEFITS_NEWS,4862582645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yago_maicon10,2774160389,3/1/2018 20:21,9.69E+17,"@victormendes8 @RdMaisEsportes Conca livre no mercado, alguma possibilidade de vir para o Flu?",0,0,FALSE,NA,FALSE,NA,9.69E+17,110018371,victormendes8,pt,Twitter Web Client,NA,NA,NA,NA,NA,NA,victormendes8 RdMaisEsportes,110018371 910996453207756800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sv1,130463195,3/1/2018 20:21,9.69E+17,"RT @SarahDa15849051: Just perfect in every way. Cool &amp; calm ... how can he die age 12 when he loved life &amp; was a complete delight ! 
Sepsis…",61,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,SarahDa15849051,9.60E+17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James24845387,2418139730,3/1/2018 20:21,9.69E+17,"@Cookie6994 Nice one ill keep a look out, that sucks bro was it the flu? Yeah man it's great I'm enjoying it, great job by the way",0,0,FALSE,NA,FALSE,NA,9.69E+17,250386144,Cookie6994,en,Twitter Lite,NA,NA,NA,NA,NA,NA,Cookie6994,250386144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rfernandes_r7,2202907770,3/1/2018 20:21,9.69E+17,RT @brissafanti: hoje tem jogo do flu,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,pt,Twitter for iPhone,NA,NA,NA,NA,NA,NA,brissafanti,885358454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WanyaSoBoojie,458586859,3/1/2018 20:21,9.69E+17,Fuck the flu!!!,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WolfyWolf77,209028685,3/1/2018 20:21,9.69E+17,@wsoctv Time to #BanTheFlu if it's caused that many deaths! It should be illegal to be outside and around other peo… https://t.co/0CYs2Z1td9,0,0,FALSE,NA,FALSE,NA,9.69E+17,21782956,wsoctv,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306570067791872,wsoctv,21782956,NA,BanTheFlu,NA,NA,NA,NA,NA,NA,NA,NA,NA
replacer_edits,4358647336,3/1/2018 20:20,9.69E+17,Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: https://t.co/fiDaVwTO7n Bird Flu [OCC 264],0,0,FALSE,NA,FALSE,NA,NA,NA,NA,de,Google,NA,NA,NA,NA,youtu.be/oMeiJquo5dI?a,http://youtu.be/oMeiJquo5dI?a,YouTube,10228272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pinchpennypub,67024227,3/1/2018 20:20,9.69E+17,"RT @Amy_Baran: If anyone has a good flu I can have before spring break lmk I’m trying to lose a lil weight. Looking for a stomach flu, not…",5518,0,FALSE,NA,TRUE,9.64E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,Amy_Baran,964583760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CorgiAmber2014,1656569658,3/1/2018 20:20,9.69E+17,"When I told my parents over the phone that my boyfriend has the flu, my dad said “Have you tried euthanasia?” and i… https://t.co/ZaYKnCZAJk",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306466606833674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ffcjeska,8.88E+17,3/1/2018 20:20,9.69E+17,só aceito conca no flu só de gandula,0,4,FALSE,NA,FALSE,NA,NA,NA,NA,pt,Twitter for Android,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uppiesbeads59,424187342,3/1/2018 20:20,9.69E+17,Flu over the weekend... yesterday and today stomach flu.. I’ll be back with normal videos as… https://t.co/aaT9yisVHi,0,2,FALSE,NA,FALSE,NA,NA,NA,NA,en,Instagram,NA,NA,NA,NA,instagram.com/p/BfyzZLJDtUq/,https://www.instagram.com/p/BfyzZLJDtUq/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vilmir,40845847,3/1/2018 20:20,9.69E+17,@DjokerNole Have a nice flu man. Never touch the handlers in the sub during winter!!!!!,0,0,FALSE,NA,FALSE,NA,9.69E+17,259925559,DjokerNole,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,DjokerNole,259925559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
flu_gibi,9.68E+17,3/1/2018 20:20,9.69E+17,https://t.co/TcfZ5hx9M5,0,8,FALSE,NA,FALSE,NA,NA,NA,NA,und,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXOrEKTX0AA_-kl.jpg,https://twitter.com/flu_gibi/status/969306441998888961/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flu_M_Al,4277229743,3/1/2018 20:20,9.69E+17,<U+0639><U+0646><U+062F><U+0645><U+0627> <U+062A><U+0643><U+0648><U+0646> <U+0627><U+0644><U+0645><U+0648><U+0627><U+0633><U+0627><U+0647> <U+0645><U+0646> <U+0627><U+0644><U+0642><U+0631><U+0627><U+0646> <U+2665><U+FE0F> https://t.co/1SneDoHdwl,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,ar,Twitter for iPhone,9.69E+17,http://pbs.twimg.com/media/DXOrDcvXcAAF01w.jpg,https://twitter.com/Flu_M_Al/status/969306430753902595/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AIHCP,295275468,3/1/2018 20:20,9.69E+17,The Flu: What To Do If You Get Sick https://t.co/qA7XN01gTq https://t.co/g9v381pb8K,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Post Planner Inc.,9.69E+17,http://pbs.twimg.com/media/DXOrC8OUQAAtsCI.jpg,https://twitter.com/AIHCP/status/969306416224681984/photo/1,NA,bit.ly/2nUTDA1,http://bit.ly/2nUTDA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OhmegaLaw,7.71E+17,3/1/2018 20:20,9.69E+17,"Thought I was just getting a lil cold, but I'm 90% sure I got the flu...... Can I just not, like, can I cancel this.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris_A_Turner,934612987,3/1/2018 20:20,9.69E+17,RT @Gruvedawg: @linda_troxell @sleeprgirl @Chris_A_Turner @LauraLoomer He got the “flu” <f0><U+009F><U+0098><U+00B3>,1,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,Gruvedawg linda_troxell sleeprgirl Chris_A_Turner LauraLoomer,51974287 809595737415778304 19777536 934612987 537709549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
teenpopicon,1517758993,3/1/2018 20:20,9.69E+17,"i was complaining about not being skinny 3 days ago and my body decided to give me the flu, food poisoning, and my… https://t.co/SfH10RrTLP",0,4,FALSE,NA,FALSE,NA,NA,NA,NA,en,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306358314098696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denisewrites,584238507,3/1/2018 20:20,9.69E+17,"RT @virginianpilot: A teen was told he likely had the flu, but it turned out to be late-stage cancer. https://t.co/LzqUuNDPQO",3,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,bit.ly/2HWZSMQ,http://bit.ly/2HWZSMQ,virginianpilot,14946895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCAwardUSA,171930049,3/1/2018 20:20,9.69E+17,"Kid Tested, Mother-Approved Experiment on How Quickly Germs Can Spread especially in flu season.  

CBS DFW... https://t.co/93XvQBVOqz",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Facebook,NA,NA,NA,NA,fb.me/6SqABv2sQ,https://fb.me/6SqABv2sQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trump_dump13,8.25E+17,3/1/2018 20:20,9.69E+17,"@Malaguena915 Apologies, flu has hit me hard, and I didn't take the time to reread before hitting send.  Had no int… https://t.co/Y54N1Y3taK",0,0,FALSE,NA,FALSE,NA,9.69E+17,283216107,Malaguena915,en,Twitter for Android,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306332296818688,Malaguena915,283216107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flutebol2,9.23E+17,3/1/2018 20:20,9.69E+17,"@felipeneves801 @bandfolia Pq o Flu ""iria comprar"" mesmo sem ter a garantia que ganharia seu jogo? ""Mais fácil ter… https://t.co/mBG7959yfx",0,0,FALSE,NA,FALSE,NA,9.69E+17,7.68E+17,felipeneves801,pt,Twitter for iPhone,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306330602377216,felipeneves801 bandfolia,768116833006264321 2255455266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Krauncha2,7.02E+17,3/1/2018 20:20,9.69E+17,RT @saranalateeqi: A flu drug that kills the virus in 24 hours has been approved in Japan | Big Think https://t.co/FZFPSZKSNU,2,0,FALSE,NA,TRUE,9.69E+17,NA,NA,NA,en,Twitter Web Client,NA,NA,NA,NA,bit.ly/2t6cCgK,http://bit.ly/2t6cCgK,saranalateeqi,15197597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afropolitaine,61359608,3/1/2018 20:20,9.69E+17,@KingBee0102 @ArcticFox_am_I @NBCNews @DeeRene_ who disagreed with you? Where did I say there should be no disease?… https://t.co/expbho9vRL,0,0,FALSE,NA,FALSE,NA,9.69E+17,8.75E+17,KingBee0102,en,Twitter Web Client,NA,NA,NA,NA,twitter.com/i/web/status/9…,https://twitter.com/i/web/status/969306297169596416,KingBee0102 ArcticFox_am_I NBCNews DeeRene_,874698452797665280 1266323203 14173315 45992554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UnitypharmacyFF,2462606647,3/1/2018 20:20,9.69E+17,Get your flu shot today..  1326 post road Fairfield CT... call us for questions.. 203-955-1781 https://t.co/d4rBuRGJNq,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,Tweet Suite,6.80E+17,http://pbs.twimg.com/media/CW7lpFEWcAEzm7b.jpg,http://twitter.com/UnitypharmacyFF/status/679733088293801986/photo/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tokuniri,4193684352,3/1/2018 20:20,9.69E+17,"RT @hopi_domingo: #<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6> <U+904E><U+53BB>10<U+5E74><U+9593><U+3068><U+306E><U+6BD4><U+8F03><U+30B0><U+30E9><U+30D5>(2/13<U+66F4><U+65B0>) 
<U+3084><U+306F><U+308A><U+4ECA><U+5E74><U+306E> #<U+30A4><U+30F3><U+30D5><U+30EB> <U+306F><U+7570><U+5E38>…<f0><U+009F><U+00A4><U+0092><U+2622><U+FE0F>!<U+FF1F>
https://t.co/FD9BKWtjsw https://t.co/zX0tE3DpTO",7,0,FALSE,NA,TRUE,9.64E+17,NA,NA,NA,ja,Twitter for iPhone,9.64E+17,http://pbs.twimg.com/media/DWFqsYgU0AAnXAX.jpg,https://twitter.com/hopi_domingo/status/964169865501188096/photo/1,NA,niid.go.jp/niid/ja/flu-m/…,https://www.niid.go.jp/niid/ja/flu-m/813-idsc/map/130-flu-10year.html,hopi_domingo,118974538,NA,<U+30A4><U+30F3><U+30D5><U+30EB><U+30A8><U+30F3><U+30B6> <U+30A4><U+30F3><U+30D5><U+30EB>,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTock,154616440,3/1/2018 20:20,9.69E+17,@briane2874 @gorskon @KeithMcCallin Nope. Neither aluminum adjuvants nor thimerosal (which is only in multidose flu shots) cause autism.,0,0,FALSE,NA,FALSE,NA,9.69E+17,1111697310,briane2874,en,Twitter Web Client,NA,NA,NA,NA,NA,NA,briane2874 gorskon KeithMcCallin,1111697310 85227160 779320519363395585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
